ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
81,325,9,117,20,1,0,95,35,6,5,21,3,52,10,0,0,3,31,2,2,0,63,Good
60,286,3,81,20,0,0,90,2,4,6,21,4,70,1,2,2,55,72,4,8,1,100,Good
69,304,3,130,33,0,0,94,51,6,6,34,1,21,0,7,6,31,99,7,2,3,60,Good
59,90,11,50,27,0,0,96,76,6,6,27,1,15,1,2,2,68,83,11,1,2,86,Bad
63,497,2,135,21,2,1,85,2,4,4,26,2,35,3,2,2,38,67,7,4,1,69,Good
57,339,7,122,21,1,0,77,8,4,5,26,1,27,3,1,1,78,95,10,2,8,80,Good
56,255,4,101,27,0,0,76,1,4,6,29,2,45,0,2,2,78,45,7,2,4,75,Bad
69,130,2,60,13,3,1,82,41,6,2,18,1,53,0,3,3,6,60,3,4,1,88,Bad
47,496,2,74,17,7,1,74,2,3,5,27,6,48,0,1,1,53,93,3,5,0,80,Bad
64,179,13,70,17,0,0,78,1,4,6,18,0,50,4,1,1,57,22,4,2,0,75,Bad
68,377,10,81,16,1,0,90,58,6,5,21,3,29,0,2,1,54,35,8,2,1,85,Bad
74,184,3,79,23,0,0,91,69,6,6,23,2,30,3,3,3,24,29,3,2,1,71,Good
67,586,7,173,45,3,2,89,6,4,4,47,2,17,0,3,3,37,63,6,4,2,53,Good
63,131,11,61,8,2,1,60,17,6,3,10,1,30,3,2,1,78,45,3,1,2,80,Bad
71,196,6,65,19,0,0,95,3,4,6,20,2,47,6,0,0,44,93,3,4,0,78,Bad
75,381,15,108,20,0,0,95,14,6,6,20,0,45,1,2,2,32,64,6,4,3,77,Good
73,282,6,114,42,2,2,98,69,6,6,42,2,19,7,0,0,25,80,16,2,1,75,Good
66,115,7,60,40,0,0,93,2,4,6,40,4,25,1,3,3,37,59,5,3,0,80,Bad
68,179,4,52,27,1,0,93,35,6,5,29,2,57,5,1,1,58,80,2,3,1,63,Good
64,244,1,117,35,2,1,90,3,4,4,42,4,60,1,9,9,75,77,6,5,3,100,Good
80,182,5,44,18,1,1,95,58,6,2,19,4,32,5,0,0,6,80,2,3,0,56,Bad
70,480,18,108,19,1,1,89,72,6,6,19,0,26,17,0,0,43,75,5,1,1,75,Good
63,141,2,71,27,1,1,83,21,6,2,35,4,43,0,4,4,35,100,5,3,0,90,Bad
82,187,11,82,28,0,0,96,32,6,6,28,1,50,4,2,2,4,59,3,2,0,56,Good
75,128,2,82,26,0,0,96,18,6,6,30,2,57,1,2,2,16,41,1,8,1,69,Good
72,253,2,70,30,1,0,94,55,6,5,34,5,38,3,2,2,15,99,8,3,0,67,Good
63,445,3,123,35,4,3,90,1,0,2,43,3,20,1,5,5,11,79,9,3,0,65,Bad
59,219,4,84,30,1,0,91,26,6,5,32,3,44,2,4,4,41,89,9,4,3,76,Good
74,203,1,66,27,0,0,93,3,4,6,30,1,20,0,3,3,2,86,2,2,0,57,Good
57,255,7,91,34,0,0,94,1,4,6,35,4,31,5,0,0,65,82,16,2,2,90,Bad
72,171,6,64,28,1,0,97,67,6,5,30,7,53,1,1,1,61,93,4,2,1,67,Good
73,305,2,84,29,0,0,97,5,4,6,31,1,40,16,0,0,19,18,5,3,0,53,Good
80,88,2,50,20,0,0,95,39,6,6,22,2,48,21,0,0,13,55,4,3,0,70,Bad
72,304,6,83,27,0,0,93,55,5,6,27,5,33,0,2,2,34,90,6,3,1,69,Good
56,311,10,99,31,10,10,86,4,4,6,36,2,46,0,2,2,44,75,4,2,1,64,Bad
62,309,2,97,28,2,1,79,24,5,3,33,5,27,0,1,1,54,44,8,3,3,65,Good
73,254,5,97,22,1,0,96,45,6,5,23,2,39,0,2,2,54,32,4,3,2,78,Bad
55,228,3,101,27,2,0,72,1,4,5,32,1,34,0,5,5,14,62,7,4,1,65,Bad
58,255,17,124,30,0,0,84,1,4,6,38,0,50,1,8,8,60,11,4,3,4,73,Bad
64,212,6,76,7,5,4,64,10,4,3,11,2,55,8,0,0,56,86,1,2,0,75,Bad
59,277,9,95,16,2,1,76,0,4,5,18,1,12,3,1,1,25,80,6,1,1,54,Bad
47,147,6,43,15,2,2,71,6,1,3,18,1,59,0,0,0,91,76,4,6,4,91,Good
72,196,6,93,39,1,0,95,37,6,5,41,3,29,0,0,0,34,70,8,3,2,55,Bad
63,161,9,51,15,0,0,82,5,4,6,17,1,29,0,0,0,35,44,4,2,1,60,Bad
76,190,6,65,23,0,0,96,29,6,6,24,3,33,0,1,1,70,92,3,2,2,71,Bad
64,73,2,36,14,0,0,93,18,6,6,15,2,73,0,1,1,79,49,3,5,1,100,Good
61,125,12,48,30,0,0,97,38,6,6,30,0,43,0,3,3,47,68,5,4,2,69,Bad
43,137,2,46,5,5,3,55,3,3,2,11,3,55,0,3,3,94,88,2,2,2,80,Good
56,216,7,68,22,3,2,84,3,0,4,26,2,32,0,2,2,76,62,4,3,3,50,Bad
80,236,4,88,39,0,0,90,27,6,6,41,4,32,0,2,1,1,56,4,1,0,63,Good
59,136,6,42,18,0,0,89,17,6,6,18,4,28,0,1,1,44,99,5,2,3,50,Bad
72,259,5,91,26,1,1,96,15,0,2,28,1,30,0,0,0,51,95,5,2,1,70,Bad
59,321,9,140,26,1,1,83,11,4,6,29,1,34,0,4,4,78,83,10,2,5,100,Bad
63,213,6,65,14,1,1,72,35,6,4,18,4,33,0,1,1,68,91,3,1,0,80,Good
54,232,2,91,19,0,0,70,2,4,6,23,3,48,0,1,1,97,36,6,3,0,90,Bad
64,190,7,70,34,0,0,91,7,4,6,35,1,20,0,0,0,18,70,12,2,2,52,Bad
65,123,2,53,16,0,0,82,18,6,6,17,2,41,0,1,1,58,97,6,2,2,73,Bad
78,128,15,68,11,0,0,82,17,6,6,11,0,27,0,0,0,6,85,4,2,0,60,Good
62,113,9,62,18,2,2,86,5,0,2,21,1,38,0,0,0,48,44,3,3,2,75,Bad
59,99,1,57,8,3,0,64,11,4,5,14,4,43,0,2,2,67,87,4,3,1,88,Bad
69,274,2,73,44,1,1,93,40,6,6,47,3,43,0,6,6,28,95,8,6,2,58,Bad
55,118,8,72,24,6,1,63,2,4,3,30,1,10,0,0,0,36,28,4,3,2,54,Bad
65,330,13,97,37,1,0,86,12,6,5,43,0,53,0,0,0,61,60,9,2,3,79,Bad
63,65,2,40,12,3,2,82,8,4,3,18,3,76,0,3,3,3,100,2,3,0,83,Bad
61,391,2,137,16,0,0,71,8,4,6,17,1,35,0,0,0,62,23,5,2,3,78,Bad
58,538,15,114,19,4,4,65,7,4,2,23,0,48,0,1,1,58,91,4,3,1,88,Bad
60,282,23,108,5,4,1,50,13,5,4,10,0,40,0,1,1,115,62,4,3,2,88,Bad
61,184,7,55,4,2,2,67,3,0,2,6,1,67,0,0,0,14,74,1,3,0,100,Bad
66,187,11,70,19,4,1,78,34,6,5,24,2,52,0,0,0,37,21,7,2,1,90,Good
63,405,11,84,15,1,0,82,57,6,5,17,1,35,0,0,0,76,91,6,2,4,80,Bad
70,241,2,104,23,1,0,70,26,6,5,27,1,52,0,1,1,43,53,5,2,0,89,Bad
75,191,18,106,13,1,0,80,26,6,5,15,0,27,0,0,0,41,59,2,2,1,50,Bad
56,152,6,46,17,2,0,75,14,6,5,20,3,45,0,0,0,68,54,6,4,3,92,Good
70,136,21,89,23,0,0,96,58,6,6,24,0,25,0,0,0,72,49,5,3,2,62,Good
72,187,12,62,51,1,1,96,10,1,3,53,0,25,0,1,1,32,42,5,2,1,28,Bad
60,233,2,99,9,7,7,82,51,6,6,11,1,82,0,0,0,105,81,2,2,2,100,Good
62,143,5,53,35,1,0,92,1,3,5,36,5,33,0,2,0,3,18,3,2,0,33,Good
67,94,4,55,36,1,1,95,50,6,2,38,4,32,0,5,5,12,81,5,4,1,64,Good
79,322,3,95,25,1,0,96,70,6,5,28,2,43,0,2,2,22,12,5,4,0,75,Bad
61,179,2,81,28,0,0,97,21,6,6,29,3,24,0,3,3,69,56,15,4,11,83,Bad
69,121,3,55,31,1,1,97,43,6,4,32,2,59,0,1,1,43,66,5,6,0,73,Bad
62,161,1,60,16,1,0,79,4,4,5,19,5,16,0,1,1,20,25,4,2,0,47,Good
70,206,3,96,18,3,0,59,11,4,5,22,1,41,0,2,2,10,37,4,1,0,50,Bad
55,139,11,61,22,1,0,71,13,6,5,24,1,33,0,2,2,28,26,5,3,4,67,Good
65,108,4,51,29,0,0,97,69,6,6,29,3,45,0,0,0,58,108,8,6,2,74,Good
50,144,7,74,36,3,2,86,1,0,2,42,1,52,0,0,0,92,45,7,4,2,92,Bad
72,118,3,47,22,0,0,83,6,4,6,23,4,65,0,1,0,3,83,3,3,0,88,Bad
62,151,2,27,19,1,1,95,78,6,2,21,6,43,0,0,0,56,92,8,3,1,92,Bad
68,308,4,64,41,0,0,95,55,6,6,42,3,48,0,2,2,56,82,8,5,2,87,Good
67,51,2,25,9,0,0,80,10,4,6,10,2,50,0,2,2,0,96,1,1,0,50,Bad
60,300,3,84,30,2,2,80,5,4,2,35,1,54,0,0,0,44,71,9,7,2,100,Bad
56,167,7,75,31,0,0,88,2,4,6,33,1,42,0,1,1,74,62,11,2,2,93,Bad
69,178,22,74,25,0,0,92,12,6,6,25,0,40,0,6,5,20,45,5,2,0,70,Bad
79,190,10,92,20,1,0,91,6,4,5,22,2,36,0,1,1,7,39,7,6,0,87,Good
57,206,9,91,26,2,1,75,3,4,2,32,3,38,0,0,0,59,66,7,4,4,73,Good
60,230,1,90,29,2,2,91,10,0,3,32,1,28,0,3,3,46,59,8,3,4,55,Good
77,275,5,105,30,1,0,90,34,6,5,31,2,52,0,0,0,40,97,3,5,2,53,Good
56,77,4,41,24,0,0,92,5,4,6,24,2,38,0,6,6,57,90,9,3,2,86,Bad
82,112,1,50,13,0,0,93,30,6,6,14,4,43,0,1,1,8,77,2,2,1,50,Bad
52,197,5,78,17,4,1,71,3,4,5,22,1,38,0,0,0,96,31,6,2,3,89,Bad
70,130,5,86,11,2,1,77,7,4,2,13,2,31,0,0,0,18,1,2,1,0,75,Bad
57,137,3,56,16,1,1,71,17,6,6,18,2,41,0,0,0,81,99,5,3,1,89,Bad
56,252,7,50,13,1,1,86,3,0,2,14,3,50,0,4,4,67,68,3,3,2,60,Bad
60,77,20,45,8,1,0,80,4,4,5,10,0,90,0,2,2,41,75,1,3,0,100,Bad
56,170,3,79,49,2,0,87,9,4,5,61,2,80,0,2,2,73,52,5,11,3,89,Bad
65,149,10,69,22,0,0,96,11,4,6,23,1,48,0,0,0,73,91,5,2,3,78,Bad
60,288,2,105,19,1,0,77,3,4,5,22,1,36,0,1,1,27,100,6,2,2,73,Bad
55,79,9,42,20,0,0,90,2,4,6,20,3,25,0,0,0,65,97,4,2,4,43,Bad
56,177,4,61,10,2,2,53,3,4,2,17,3,53,0,1,1,62,78,5,2,1,88,Good
65,125,5,54,28,1,1,90,6,4,4,31,2,58,0,0,0,51,62,4,5,1,75,Bad
82,323,7,95,27,1,1,96,44,6,4,28,2,46,0,1,1,19,77,8,4,0,80,Bad
68,133,10,66,13,0,0,85,0,4,6,13,1,69,0,0,0,29,75,1,1,0,100,Bad
84,140,14,76,17,0,0,94,37,6,6,18,0,22,0,0,0,1,61,1,1,0,22,Good
68,161,2,58,1,0,0,67,53,6,6,3,2,33,0,3,3,37,91,1,1,0,100,Good
54,244,15,92,36,2,2,69,5,4,2,42,0,21,0,0,0,78,80,12,2,5,61,Bad
60,51,7,25,18,0,0,96,10,4,6,23,6,52,0,16,16,90,82,5,4,1,100,Bad
55,63,5,39,21,1,1,86,6,4,6,22,3,38,0,3,3,31,79,6,3,1,92,Bad
66,328,4,104,20,1,1,81,4,4,4,21,1,29,0,0,0,54,25,5,2,3,70,Bad
57,179,8,75,31,2,0,76,17,6,5,34,1,41,0,0,0,73,79,5,2,3,70,Bad
77,271,4,81,22,0,0,95,53,6,6,22,2,18,0,1,1,22,92,6,2,0,44,Good
70,153,7,79,32,0,0,89,17,5,6,36,3,36,0,2,1,77,75,7,1,1,89,Bad
69,269,6,69,22,0,0,95,2,4,6,22,2,50,0,0,0,18,77,5,7,0,67,Bad
70,346,3,94,38,1,1,85,23,5,6,40,2,26,0,1,1,36,18,9,2,1,69,Bad
55,174,19,86,9,1,0,70,2,3,5,10,0,20,0,0,0,50,75,3,1,3,57,Bad
67,212,16,87,24,2,0,86,13,6,5,29,0,55,0,1,1,41,92,6,2,0,100,Good
66,92,13,68,5,2,2,71,79,6,2,7,0,29,0,1,1,39,72,1,1,1,67,Good
63,74,4,42,13,0,0,92,2,4,6,13,1,23,0,0,0,71,73,4,2,2,100,Good
70,200,6,95,23,0,0,96,14,6,6,24,1,58,0,3,3,34,75,5,4,0,82,Good
77,186,13,70,9,1,0,90,53,6,5,10,0,60,0,1,1,32,50,1,3,1,67,Good
75,160,2,66,36,1,0,95,16,6,5,38,1,18,0,4,4,19,78,4,2,1,32,Bad
56,122,5,52,12,1,0,77,1,4,5,13,1,62,0,2,2,89,88,1,2,1,75,Bad
56,349,2,83,35,0,0,89,21,6,6,38,7,39,0,3,3,74,83,11,5,6,85,Bad
44,59,2,26,18,3,2,81,3,2,4,23,3,36,0,5,5,77,58,5,5,0,77,Bad
60,199,28,93,11,4,2,73,6,4,2,15,0,53,0,0,0,34,61,1,3,0,50,Bad
68,147,27,61,17,0,0,78,14,6,6,18,0,39,0,1,1,28,57,3,2,1,63,Good
54,85,3,33,34,0,0,97,39,6,6,34,7,38,0,3,3,59,89,8,7,3,84,Good
59,217,9,83,29,0,0,87,2,4,6,31,2,55,0,0,0,75,88,6,7,3,93,Bad
59,182,7,105,11,7,3,53,8,4,5,20,2,65,0,0,0,31,92,2,3,0,100,Bad
66,183,4,64,19,4,3,82,18,6,2,22,2,50,0,0,0,85,85,4,7,1,92,Bad
65,167,1,37,11,1,1,93,17,6,3,14,7,21,0,3,3,23,91,8,2,0,85,Bad
56,172,4,64,16,2,0,68,5,4,5,19,3,37,0,0,0,46,86,4,2,1,55,Good
55,58,3,24,18,0,0,95,5,4,6,19,3,53,0,1,1,65,91,4,4,2,89,Bad
53,54,11,25,19,0,0,89,2,4,6,19,1,79,0,2,2,112,86,2,8,2,91,Bad
48,158,5,65,27,1,0,77,2,3,5,31,5,48,0,1,1,72,45,5,4,2,82,Bad
74,173,13,68,20,0,0,95,10,4,6,20,0,50,0,0,0,33,47,2,6,0,80,Bad
56,237,5,92,24,3,2,70,5,3,5,27,3,52,0,8,7,22,65,4,4,1,62,Good
51,169,5,70,19,0,0,62,2,4,6,21,1,33,0,0,0,87,48,5,2,4,64,Bad
76,165,6,87,29,1,1,95,49,6,3,43,3,65,0,0,0,31,58,4,6,1,71,Good
73,158,1,59,24,0,0,96,33,6,6,25,1,60,0,0,0,50,66,2,3,1,83,Bad
69,66,8,38,15,1,1,94,21,6,2,16,2,63,0,1,1,38,58,1,5,0,86,Bad
68,142,4,61,21,0,0,90,28,6,6,21,4,43,0,6,5,45,100,3,2,2,63,Bad
68,149,9,71,22,1,0,91,9,4,5,23,2,26,0,1,1,26,69,5,3,1,57,Good
66,371,10,133,23,2,0,79,23,6,5,29,1,55,0,2,2,25,80,2,3,1,86,Bad
79,117,15,59,31,0,0,97,53,6,6,31,0,29,0,1,1,0,60,0,4,0,67,Good
55,137,6,63,34,0,0,94,1,4,6,34,4,44,0,1,1,56,61,7,4,3,73,Bad
54,253,6,94,59,2,0,71,3,3,2,66,5,76,0,0,0,45,55,3,2,2,71,Bad
85,299,2,95,12,0,0,93,46,6,6,14,3,14,0,2,2,5,101,3,2,0,78,Good
62,185,8,83,58,2,2,92,30,5,2,60,4,73,0,0,0,109,79,9,8,4,100,Bad
58,62,4,30,16,0,0,94,25,5,6,16,4,13,0,4,4,82,90,6,1,2,70,Bad
71,74,3,30,14,1,0,76,23,6,5,17,4,53,0,0,0,13,94,3,5,0,80,Bad
66,100,5,56,13,2,0,71,39,6,5,17,2,41,0,4,1,39,82,2,2,1,57,Bad
54,111,19,57,10,1,0,55,10,4,5,11,0,45,0,0,0,84,66,4,3,3,100,Bad
61,40,5,19,9,0,0,89,38,6,6,9,3,56,0,5,5,56,75,2,5,1,100,Bad
65,235,3,65,28,0,0,90,40,6,6,29,5,31,0,2,2,31,71,12,4,1,80,Bad
83,361,8,94,25,0,0,96,63,6,6,26,2,27,0,0,0,11,61,3,2,0,42,Good
63,309,23,114,21,2,1,78,14,6,5,24,0,26,0,0,0,43,72,5,2,1,54,Good
71,386,2,86,30,1,0,97,10,3,5,33,2,24,0,0,0,24,60,5,5,1,53,Good
66,78,6,25,22,1,1,96,39,6,4,27,5,22,0,3,1,38,78,8,4,0,67,Bad
58,311,14,67,21,2,2,74,15,6,4,30,0,10,0,0,0,79,36,7,2,3,100,Bad
64,110,4,50,14,1,1,94,43,6,2,17,1,47,0,2,2,70,91,2,2,0,80,Good
59,207,12,56,15,0,0,81,4,4,6,16,0,69,0,1,1,32,79,2,2,1,80,Bad
70,284,1,64,12,1,0,71,9,4,5,14,1,14,0,1,1,15,60,3,2,0,63,Good
62,143,6,76,21,2,2,83,4,4,3,23,1,22,0,0,0,61,96,6,2,3,73,Good
66,204,8,69,11,1,0,83,10,4,5,12,2,75,0,0,0,0,92,0,3,0,80,Bad
58,187,2,60,19,0,0,85,5,4,6,20,1,25,0,1,1,73,99,5,2,3,78,Bad
61,164,10,80,54,1,0,88,3,3,5,59,2,83,0,2,2,47,63,4,10,0,88,Bad
73,90,1,37,24,0,0,96,11,4,6,25,2,40,1,1,1,9,69,8,4,0,80,Bad
62,93,9,40,12,1,1,85,3,0,2,13,1,54,8,0,0,30,90,2,2,1,57,Bad
78,410,2,93,40,0,0,98,59,6,6,41,3,27,11,0,0,2,51,11,3,0,54,Bad
60,160,3,48,16,0,0,81,5,4,6,16,4,31,4,2,2,65,74,2,3,1,63,Good
63,232,11,78,34,0,0,97,10,4,6,36,2,14,20,0,0,75,83,9,2,5,65,Bad
59,126,12,58,18,2,1,85,5,2,4,24,0,30,0,10,10,95,42,5,3,2,80,Good
78,173,21,93,25,0,0,92,7,4,6,26,0,35,16,0,0,4,34,4,2,0,44,Bad
60,130,1,48,11,5,5,92,38,0,6,12,1,25,0,2,2,74,83,4,1,1,100,Bad
67,246,2,58,17,1,1,95,43,6,3,19,7,37,1,2,2,60,95,5,3,1,73,Bad
56,89,6,38,26,1,0,93,4,3,5,27,2,26,11,0,0,49,60,9,4,1,94,Bad
59,147,1,52,5,1,1,86,2,0,2,7,1,71,12,0,0,78,100,2,2,1,100,Bad
60,132,6,67,14,1,1,59,3,4,4,17,2,18,7,0,0,41,94,1,2,1,50,Good
56,151,19,78,38,2,2,90,7,4,3,42,0,67,1,3,3,86,59,5,3,1,100,Bad
55,253,3,74,31,1,1,97,2,0,6,31,1,42,0,2,2,11,92,4,6,0,80,Bad
68,230,5,94,23,0,0,88,12,6,6,24,3,54,2,1,1,40,64,4,6,1,79,Bad
67,194,5,80,17,0,0,94,2,4,6,17,1,41,3,1,1,30,49,1,4,1,71,Bad
58,165,8,79,27,0,0,96,19,6,6,27,1,37,4,1,1,85,78,9,5,5,100,Bad
64,175,20,115,13,2,0,56,35,6,5,16,0,19,19,0,0,85,74,9,1,6,91,Bad
67,164,10,77,46,1,1,98,5,4,6,50,1,18,8,0,0,24,68,12,2,1,54,Bad
65,148,1,64,42,1,0,82,11,4,5,45,4,60,1,4,4,13,65,3,8,2,75,Bad
48,155,26,79,32,10,10,82,1,0,2,40,0,29,0,2,2,88,86,7,10,3,77,Bad
80,344,4,92,35,0,0,94,59,6,6,38,3,26,10,0,0,17,86,5,2,0,39,Good
70,117,3,50,18,0,0,89,15,6,6,18,4,50,7,0,0,42,83,2,3,0,63,Bad
66,233,2,69,28,0,0,93,64,6,6,29,2,48,9,0,0,58,64,7,3,2,71,Good
80,150,2,64,18,0,0,95,19,6,6,19,2,68,9,0,0,8,91,1,2,0,50,Bad
61,281,9,107,22,2,0,79,2,4,5,24,4,42,6,0,0,86,91,3,3,2,78,Bad
56,127,9,58,30,0,0,90,0,4,6,30,1,80,0,2,2,74,59,3,7,1,100,Bad
55,254,1,69,23,0,0,92,0,4,6,24,1,58,21,0,0,97,66,5,3,4,89,Bad
74,150,5,43,22,0,0,96,33,6,6,23,2,52,14,1,1,23,99,3,3,2,67,Good
50,118,18,75,3,3,3,43,14,6,2,7,0,29,0,5,5,154,69,1,1,1,100,Bad
67,124,2,53,18,0,0,89,6,4,6,20,1,47,2,3,3,30,58,5,2,1,100,Bad
54,203,4,78,47,5,5,90,6,0,2,49,2,76,0,3,3,56,90,5,14,0,86,Bad
59,84,11,47,10,2,0,69,10,4,5,13,1,46,10,0,0,69,75,4,2,2,86,Bad
71,350,13,122,24,1,0,88,3,4,5,25,0,28,8,0,0,13,53,3,3,0,58,Good
66,213,16,88,12,0,0,60,2,4,6,15,0,20,17,1,0,51,73,3,1,0,80,Bad
59,166,13,72,16,2,1,68,3,4,2,19,0,42,11,0,0,42,73,4,3,2,78,Bad
72,252,1,47,14,0,0,94,39,6,6,16,6,31,0,2,2,49,71,3,3,0,78,Bad
80,315,27,114,12,0,0,83,38,6,6,13,0,50,14,0,0,18,70,3,2,0,83,Bad
77,237,1,71,24,0,0,97,81,6,6,30,4,55,1,1,1,43,74,3,2,0,63,Bad
59,255,39,111,11,1,0,75,3,4,5,12,0,50,6,0,0,91,83,5,1,2,100,Bad
55,212,2,56,27,3,3,93,38,0,3,29,2,17,1,4,4,73,90,8,3,2,100,Bad
67,143,2,49,11,0,0,83,7,4,6,12,2,25,0,5,5,53,76,2,1,1,43,Good
64,282,17,81,32,1,0,76,1,3,5,33,0,33,23,0,0,17,56,9,4,0,65,Good
64,145,12,81,28,0,0,97,3,4,6,30,0,61,10,0,0,60,75,2,4,1,75,Good
80,277,5,93,34,1,0,97,52,6,5,35,1,40,7,0,0,7,80,4,3,1,58,Good
78,263,23,102,19,0,0,95,31,6,6,19,0,42,14,0,0,17,29,6,3,0,82,Good
71,211,2,74,28,0,0,93,4,4,6,30,4,20,3,2,2,12,82,7,2,0,60,Good
77,178,3,87,19,0,0,95,42,6,6,19,2,16,0,3,3,35,58,4,2,2,54,Good
70,219,12,95,16,2,2,94,15,6,2,17,0,41,23,0,0,60,33,2,2,1,80,Good
58,280,5,97,33,0,0,88,5,4,6,34,5,21,0,1,1,47,75,7,4,2,79,Good
57,200,5,57,8,5,4,62,11,0,2,13,3,46,4,2,2,54,52,4,3,1,88,Bad
68,172,7,79,24,0,0,96,5,4,6,24,1,29,7,0,0,23,97,5,2,1,53,Good
50,214,3,77,22,0,0,83,1,4,6,24,3,46,0,2,2,82,69,12,6,6,100,Bad
55,102,5,53,43,0,0,96,17,6,6,56,5,36,1,6,6,61,90,12,5,3,74,Bad
69,211,1,79,29,0,0,97,9,4,6,30,1,50,1,4,4,33,65,5,3,1,80,Good
59,82,2,25,30,1,0,97,46,6,5,32,9,31,1,1,1,50,71,13,6,2,83,Good
64,283,3,111,13,3,2,82,62,6,2,17,1,59,0,5,5,60,50,2,1,1,60,Bad
76,214,4,59,24,1,0,96,20,6,5,26,2,24,10,0,0,0,70,1,3,0,40,Good
63,213,6,86,24,0,0,96,64,6,6,24,2,29,0,1,1,75,79,7,2,5,60,Good
69,190,47,128,25,0,0,88,14,5,6,25,0,16,8,0,0,87,30,9,1,5,100,Bad
64,172,3,93,13,2,0,69,12,6,5,16,2,50,3,1,1,48,90,4,2,1,86,Bad
84,347,11,74,19,0,0,95,45,6,6,19,1,32,0,1,1,4,81,5,2,0,64,Good
61,95,2,49,21,0,0,95,0,4,6,22,4,27,1,4,4,36,85,5,3,1,57,Bad
69,206,9,61,38,0,0,95,42,6,6,39,3,64,5,0,0,92,48,5,3,3,89,Bad
69,146,3,47,16,1,0,84,20,6,5,19,3,58,3,1,1,1,52,2,4,1,60,Bad
57,173,3,48,25,1,1,96,1,2,4,26,4,23,0,2,2,4,36,5,4,0,60,Bad
82,224,5,70,37,0,0,97,48,6,6,38,1,50,17,0,0,23,83,1,5,0,50,Good
58,142,10,56,31,0,0,94,3,4,6,32,1,50,1,2,2,76,49,3,2,2,63,Good
68,137,4,85,24,0,0,88,10,4,6,24,2,38,3,1,1,15,68,7,3,0,85,Good
71,179,2,59,25,0,0,96,46,6,6,28,7,29,2,2,2,39,85,4,4,1,73,Good
64,106,2,52,7,3,3,73,64,6,3,11,1,36,1,4,4,90,99,1,2,1,75,Good
62,340,3,86,21,1,0,91,2,3,5,23,3,17,0,2,2,50,64,6,2,3,67,Bad
62,178,5,67,28,0,0,80,5,4,6,30,3,30,1,2,2,21,79,2,4,1,46,Bad
82,215,7,112,11,1,0,92,53,6,5,13,1,54,6,0,0,29,35,1,2,0,60,Good
82,191,9,77,31,0,0,90,22,6,6,31,1,16,0,1,1,7,82,4,1,0,42,Good
76,188,0,71,47,0,0,98,40,6,6,49,6,10,2,1,1,2,45,15,2,0,53,Good
60,86,6,46,16,0,0,94,43,6,6,16,4,63,0,1,1,76,92,4,5,1,90,Bad
59,291,6,128,27,4,4,90,3,2,3,31,2,23,1,1,1,42,59,2,3,1,67,Bad
72,172,1,62,14,0,0,93,11,4,6,15,1,60,0,2,2,24,61,4,4,1,89,Bad
61,288,4,100,36,0,0,97,11,4,6,37,5,51,0,3,3,65,76,6,11,2,95,Bad
65,124,2,53,44,0,0,96,27,6,6,45,4,33,0,3,3,46,91,5,4,1,82,Good
71,208,20,83,25,0,0,85,13,6,6,26,0,35,0,1,1,10,65,3,2,1,45,Good
86,219,3,97,12,0,0,92,64,6,6,12,1,25,0,2,2,0,43,0,1,0,25,Good
84,394,2,106,23,0,0,92,33,5,6,25,1,40,0,0,0,11,66,5,4,0,75,Good
73,208,22,81,28,0,0,90,20,6,6,29,0,28,1,1,1,19,76,3,2,0,38,Good
70,245,9,72,16,0,0,83,38,6,6,18,2,39,0,3,3,32,56,3,5,0,62,Bad
73,186,7,73,30,1,0,87,27,6,5,31,1,19,0,1,1,69,25,3,2,1,56,Good
61,173,2,96,16,2,0,79,3,4,5,19,2,21,0,0,0,31,47,6,2,1,80,Good
81,160,14,76,13,0,0,92,26,6,6,13,0,46,4,1,1,16,64,2,3,0,71,Good
65,54,2,26,20,0,0,95,29,6,6,22,5,27,1,4,4,36,84,5,2,2,47,Good
70,118,2,46,27,0,0,93,24,5,6,29,4,69,2,5,5,13,84,3,4,1,70,Bad
62,83,1,38,13,2,1,93,36,0,5,15,4,60,7,0,0,3,74,1,4,0,63,Bad
77,105,3,35,15,0,0,93,16,6,6,15,6,47,4,5,5,6,96,1,2,0,57,Good
58,149,4,64,30,0,0,93,34,6,6,30,3,37,0,3,3,90,77,7,8,4,83,Bad
68,104,4,45,42,1,1,98,21,6,2,43,4,42,11,0,0,38,53,10,6,2,73,Good
67,180,6,73,21,1,0,82,2,4,5,22,2,45,1,1,1,5,70,6,7,0,81,Good
73,118,6,41,26,2,1,96,77,6,5,27,5,56,5,0,0,40,47,4,3,1,88,Bad
73,222,4,96,22,1,1,83,34,6,2,23,1,30,1,2,2,5,92,1,2,0,43,Bad
68,248,6,72,35,1,1,97,8,0,2,39,1,28,11,0,0,9,63,3,3,1,33,Good
