age,education.num,capital.gain,capital.loss,hours.per.week,workclass,marital.status,occupation,race,sex,native.country,income
56,4,0,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
21,10,0,0,15,Private,Never-married,Protective-serv,White,Male,United-States,<=50K
25,10,0,0,42,Private,Never-married,Other-service,Black,Male,United-States,<=50K
28,10,0,0,50,Self-emp-inc,Never-married,Exec-managerial,White,Male,United-States,<=50K
24,10,0,0,40,Private,Never-married,Prof-specialty,White,Female,United-States,<=50K
25,7,0,0,40,?,Never-married,?,White,Female,United-States,<=50K
31,9,0,0,50,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
22,12,0,0,40,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
42,14,0,0,50,State-gov,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
35,9,0,0,40,Private,Widowed,Other-service,White,Female,United-States,<=50K
47,10,0,0,48,Private,Divorced,Prof-specialty,White,Male,United-States,>50K
50,10,7688,0,40,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,White,Male,United-States,>50K
35,9,0,0,45,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
36,10,0,0,40,State-gov,Never-married,Tech-support,Black,Female,United-States,<=50K
43,15,0,0,50,Private,Separated,Tech-support,White,Male,Columbia,>50K
29,10,0,0,20,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
37,11,0,0,40,Federal-gov,Separated,Adm-clerical,Black,Male,United-States,<=50K
28,12,0,0,65,Private,Never-married,Exec-managerial,White,Male,United-States,>50K
27,9,0,0,40,Private,Never-married,Other-service,White,Male,Mexico,<=50K
35,13,4386,0,47,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
33,13,0,0,45,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
46,9,0,0,28,Private,Never-married,Other-service,White,Female,United-States,<=50K
42,13,0,0,65,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
27,13,0,0,40,Private,Never-married,Protective-serv,White,Female,United-States,<=50K
43,12,0,0,40,Federal-gov,Married-civ-spouse,Prof-specialty,Black,Female,United-States,<=50K
28,10,0,0,50,Private,Married-civ-spouse,Craft-repair,White,Male,Germany,>50K
23,10,0,0,24,Private,Never-married,Exec-managerial,Other,Male,Peru,<=50K
24,9,0,0,40,Private,Separated,Machine-op-inspct,Other,Female,United-States,<=50K
23,10,0,0,40,Private,Never-married,Other-service,White,Female,United-States,<=50K
38,13,7298,0,50,Private,Married-civ-spouse,Adm-clerical,White,Male,United-States,>50K
17,4,0,0,45,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
56,5,0,0,40,Private,Widowed,Sales,White,Female,United-States,<=50K
39,9,0,0,40,Private,Never-married,Transport-moving,White,Male,United-States,<=50K
18,9,0,0,40,Self-emp-not-inc,Never-married,Farming-fishing,Asian-Pac-Islander,Male,United-States,<=50K
37,9,0,0,40,Private,Divorced,Craft-repair,White,Male,United-States,<=50K
45,13,0,1902,45,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
20,10,0,0,14,Private,Never-married,Adm-clerical,Black,Female,United-States,<=50K
26,9,0,0,30,State-gov,Divorced,Adm-clerical,White,Female,United-States,<=50K
60,9,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
31,9,0,0,40,Private,Divorced,Other-service,White,Female,United-States,<=50K
61,9,0,0,48,Local-gov,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
32,9,0,0,60,Private,Married-civ-spouse,Tech-support,White,Male,United-States,>50K
28,9,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
21,9,0,1504,30,?,Never-married,?,Black,Female,United-States,<=50K
51,14,99999,0,50,Private,Married-civ-spouse,Exec-managerial,White,Male,?,>50K
51,9,0,0,40,Private,Widowed,Machine-op-inspct,Black,Female,United-States,<=50K
31,9,0,0,40,Private,Never-married,Other-service,Black,Female,?,<=50K
35,10,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
38,9,0,0,65,Self-emp-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
43,9,0,0,40,Private,Married-civ-spouse,Craft-repair,Black,Male,United-States,<=50K
35,13,0,0,50,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
31,5,0,0,35,Private,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,United-States,<=50K
42,9,0,0,40,Private,Separated,Sales,White,Female,United-States,<=50K
44,14,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
28,10,0,1590,40,Self-emp-not-inc,Never-married,Craft-repair,White,Male,United-States,<=50K
50,9,0,0,50,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
51,9,0,0,40,Private,Never-married,Craft-repair,White,Male,United-States,>50K
56,14,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Female,United-States,>50K
56,9,0,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
29,13,0,0,56,Local-gov,Never-married,Protective-serv,White,Male,United-States,<=50K
49,10,15024,0,50,Self-emp-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
41,9,0,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,?,<=50K
54,14,0,0,50,Self-emp-not-inc,Divorced,Prof-specialty,White,Male,United-States,>50K
23,5,0,0,40,Private,Married-spouse-absent,Craft-repair,White,Male,Mexico,<=50K
26,5,0,0,35,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
34,8,0,0,53,?,Separated,?,Black,Female,United-States,<=50K
49,9,0,0,40,?,Separated,?,White,Female,Columbia,<=50K
30,12,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
20,10,0,0,20,Private,Never-married,Other-service,White,Female,United-States,<=50K
30,11,0,0,40,Private,Separated,Prof-specialty,White,Female,United-States,<=50K
38,12,0,0,40,Private,Married-civ-spouse,Other-service,White,Male,El-Salvador,<=50K
52,14,5013,0,40,Federal-gov,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
23,11,0,0,40,Private,Never-married,Tech-support,White,Male,United-States,<=50K
33,10,0,0,40,Private,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
30,10,0,0,40,Private,Divorced,Adm-clerical,White,Male,United-States,<=50K
25,9,0,0,40,Private,Never-married,Tech-support,White,Male,United-States,<=50K
29,11,0,1590,64,State-gov,Never-married,Tech-support,White,Female,United-States,<=50K
44,13,0,0,60,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
46,16,0,0,45,Self-emp-not-inc,Never-married,Prof-specialty,White,Female,United-States,<=50K
25,9,0,0,40,Private,Never-married,Adm-clerical,Black,Female,United-States,<=50K
61,13,0,0,40,Local-gov,Married-spouse-absent,Prof-specialty,White,Male,United-States,<=50K
24,10,0,0,40,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
63,13,0,0,40,Private,Never-married,Adm-clerical,White,Male,United-States,<=50K
28,6,0,0,40,Private,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
52,13,7688,0,40,Federal-gov,Married-civ-spouse,Tech-support,Black,Male,United-States,>50K
32,9,0,0,40,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
25,10,0,0,25,Private,Never-married,Other-service,White,Male,United-States,<=50K
47,12,0,0,40,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
72,5,0,0,20,Private,Widowed,Other-service,Black,Female,United-States,<=50K
37,10,0,0,30,Local-gov,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
40,9,0,0,40,Private,Married-civ-spouse,Transport-moving,Black,Male,United-States,>50K
18,7,0,0,35,Private,Never-married,Sales,White,Male,United-States,<=50K
24,7,0,0,40,Private,Never-married,Other-service,Black,Female,United-States,<=50K
31,13,0,0,40,State-gov,Never-married,Prof-specialty,White,Female,United-States,<=50K
46,11,0,0,60,Private,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,United-States,<=50K
36,9,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
40,13,0,1902,32,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
37,12,0,0,25,Private,Married-civ-spouse,Other-service,White,Female,United-States,<=50K
48,13,0,0,50,Self-emp-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
47,9,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,Cuba,>50K
35,9,0,0,40,Private,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
52,12,0,0,55,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
25,10,0,0,40,Private,Never-married,Other-service,Other,Female,United-States,<=50K
27,3,0,0,65,Private,Never-married,Priv-house-serv,White,Female,England,<=50K
22,10,0,0,40,?,Never-married,?,White,Male,United-States,<=50K
42,6,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
39,6,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
25,14,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
45,13,0,0,32,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
42,10,0,0,40,Private,Never-married,Exec-managerial,White,Female,United-States,<=50K
30,13,0,0,40,Private,Married-civ-spouse,Other-service,White,Female,United-States,<=50K
51,9,0,0,35,Self-emp-not-inc,Married-civ-spouse,Transport-moving,White,Male,United-States,>50K
34,9,0,0,40,Private,Divorced,Adm-clerical,White,Male,United-States,<=50K
41,9,0,0,40,Private,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
27,9,2580,0,45,Private,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
41,9,13550,0,44,Private,Divorced,Craft-repair,White,Male,United-States,>50K
64,9,0,0,38,?,Divorced,?,White,Female,United-States,<=50K
29,3,0,0,40,Private,Never-married,Other-service,White,Female,El-Salvador,<=50K
42,10,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
34,14,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,?,<=50K
62,14,0,0,40,?,Married-civ-spouse,?,White,Female,United-States,<=50K
22,10,0,0,20,Private,Never-married,Other-service,White,Female,United-States,<=50K
21,10,0,0,40,?,Never-married,?,White,Male,United-States,<=50K
34,10,0,0,40,Private,Separated,Adm-clerical,Black,Female,?,<=50K
23,13,0,0,40,Private,Never-married,Prof-specialty,White,Female,United-States,<=50K
22,10,0,0,40,?,Never-married,?,Asian-Pac-Islander,Male,China,<=50K
49,9,0,0,40,Private,Widowed,Tech-support,White,Male,United-States,<=50K
21,9,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
22,11,0,0,50,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
69,9,0,0,40,Private,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
57,9,0,0,40,Private,Married-civ-spouse,Transport-moving,White,Male,United-States,>50K
21,8,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
32,9,0,0,40,Private,Never-married,Priv-house-serv,White,Female,Mexico,<=50K
23,12,0,0,12,Private,Never-married,Adm-clerical,White,Male,United-States,<=50K
59,6,0,2559,50,Self-emp-inc,Widowed,Exec-managerial,White,Female,United-States,>50K
23,3,0,0,30,Private,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
26,3,0,1628,50,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
41,11,7688,0,44,Private,Married-civ-spouse,Adm-clerical,White,Female,United-States,>50K
28,11,0,0,40,?,Married-civ-spouse,?,White,Female,United-States,<=50K
60,9,0,0,40,Self-emp-inc,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
37,9,0,0,12,Private,Divorced,Exec-managerial,White,Female,United-States,<=50K
42,9,5178,0,50,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
20,9,0,0,40,Private,Never-married,Farming-fishing,White,Male,United-States,<=50K
46,14,0,0,44,Private,Widowed,Prof-specialty,White,Female,United-States,<=50K
48,6,0,0,45,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
40,9,0,0,70,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
26,12,0,0,32,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
23,10,0,0,24,Private,Never-married,Adm-clerical,White,Male,United-States,<=50K
48,14,9562,0,40,Local-gov,Divorced,Exec-managerial,Black,Female,United-States,>50K
34,16,0,0,20,State-gov,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,China,<=50K
54,13,0,0,40,Self-emp-inc,Married-civ-spouse,Sales,Black,Male,Jamaica,<=50K
20,10,0,0,24,Private,Never-married,Prof-specialty,White,Male,United-States,<=50K
49,5,0,0,37,Private,Divorced,Other-service,Black,Male,United-States,<=50K
26,12,0,0,45,Private,Divorced,Prof-specialty,White,Female,United-States,<=50K
21,10,0,0,20,?,Never-married,?,White,Male,United-States,<=50K
23,10,0,0,60,Private,Never-married,Transport-moving,White,Male,United-States,<=50K
50,6,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
65,9,0,0,25,Private,Divorced,Other-service,White,Male,United-States,<=50K
24,13,0,0,40,Private,Married-civ-spouse,Sales,White,Male,United-States,<=50K
19,10,0,0,10,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
58,10,0,0,30,?,Married-civ-spouse,?,Black,Male,United-States,<=50K
38,13,0,0,40,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
31,13,0,0,38,Local-gov,Married-civ-spouse,Other-service,White,Male,United-States,>50K
17,7,0,0,30,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
23,13,0,0,40,Private,Never-married,Exec-managerial,White,Female,United-States,<=50K
17,5,0,0,20,Private,Never-married,Other-service,White,Female,United-States,<=50K
37,15,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
42,14,0,0,70,State-gov,Never-married,Prof-specialty,White,Male,United-States,<=50K
24,13,0,0,40,Private,Never-married,Exec-managerial,Black,Male,United-States,<=50K
56,5,0,0,40,Private,Widowed,Machine-op-inspct,White,Female,United-States,<=50K
25,4,0,0,60,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
70,13,6418,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,>50K
21,12,0,0,20,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
18,7,0,0,20,Private,Never-married,Other-service,White,Female,United-States,<=50K
28,13,0,0,40,Private,Never-married,Machine-op-inspct,Black,Female,United-States,<=50K
29,9,0,0,45,Self-emp-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
35,9,0,0,40,Private,Divorced,Other-service,White,Female,United-States,<=50K
26,14,0,0,40,Private,Married-civ-spouse,Sales,White,Female,United-States,<=50K
55,10,5013,0,52,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
36,10,0,0,35,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
34,13,0,0,55,Self-emp-not-inc,Never-married,Prof-specialty,White,Female,United-States,>50K
32,6,0,0,40,Private,Separated,Craft-repair,White,Female,United-States,<=50K
24,9,0,1408,50,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
55,13,0,0,40,Private,Married-civ-spouse,Sales,White,Male,United-States,<=50K
56,9,0,0,35,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
18,7,0,0,25,Private,Never-married,Exec-managerial,White,Female,United-States,<=50K
38,10,0,0,48,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
45,10,0,0,55,Self-emp-not-inc,Never-married,Sales,White,Male,United-States,<=50K
90,9,6767,0,40,Local-gov,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
65,9,0,0,20,Private,Divorced,Sales,White,Female,United-States,<=50K
42,10,0,0,40,Private,Never-married,Tech-support,White,Female,United-States,>50K
40,9,0,0,52,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
45,16,0,0,40,State-gov,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
50,10,0,0,48,Local-gov,Married-civ-spouse,Protective-serv,White,Male,United-States,<=50K
28,12,0,0,43,Private,Divorced,Exec-managerial,White,Female,United-States,<=50K
45,9,10520,0,48,Private,Never-married,Craft-repair,White,Male,United-States,>50K
20,9,0,0,25,Private,Never-married,Other-service,Black,Female,United-States,<=50K
73,10,0,0,10,Private,Widowed,Priv-house-serv,White,Female,United-States,<=50K
70,9,0,0,3,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
38,9,0,0,24,?,Married-civ-spouse,?,White,Male,United-States,<=50K
32,9,0,0,50,Private,Never-married,Sales,White,Female,United-States,<=50K
28,12,0,0,20,Private,Never-married,Sales,White,Male,United-States,<=50K
46,3,0,0,40,Private,Never-married,Machine-op-inspct,White,Female,Dominican-Republic,<=50K
30,14,15024,0,60,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
31,10,0,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
61,3,0,0,40,State-gov,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
29,6,0,0,40,Private,Never-married,Other-service,White,Male,United-States,<=50K
25,10,0,0,40,Private,Never-married,Exec-managerial,Black,Male,United-States,<=50K
59,9,0,0,48,Self-emp-not-inc,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
36,13,0,0,40,?,Never-married,?,White,Female,United-States,<=50K
22,10,0,0,40,Private,Never-married,Sales,White,Male,United-States,<=50K
17,7,0,0,15,Private,Never-married,Sales,White,Female,United-States,<=50K
19,9,0,0,35,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
58,14,0,0,50,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
30,10,0,0,40,Private,Never-married,Craft-repair,Black,Male,United-States,<=50K
49,13,0,0,35,Private,Never-married,Other-service,Asian-Pac-Islander,Female,Philippines,<=50K
34,10,0,0,40,Self-emp-not-inc,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
63,10,0,0,30,Private,Married-civ-spouse,Sales,White,Male,United-States,<=50K
20,6,0,0,40,Self-emp-not-inc,Never-married,Machine-op-inspct,White,Male,United-States,<=50K
32,10,0,0,40,Private,Never-married,Other-service,Asian-Pac-Islander,Male,?,<=50K
40,10,2580,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
53,10,0,0,40,Private,Married-civ-spouse,Tech-support,White,Male,United-States,<=50K
